!,,,,
! ----------------------------------------------------------------------------------------------,,,,
!,,,,
! Revision 0.0  2012-09-17 Andre ,,,,
! GB2 Initial version,,,,
!,,,,
! ----------------------------------------------------------------------------------------------,,,,
# Addr,Name,Def/mask,SubDes,Des
,,,,
30.5258.8,PI Power down,RW,,
30.5258.7:4,Reserved,R,,
30.5258.3:0,PI Bias adjust,RW,,
,,,,
R30.5514,Optical Rx Lane 5 PI Control 0,16'h0008,,
30.5514.15:9,Reserved,R,,
30.5514.8,PI Power down,RW,,
30.5514.7:4,Reserved,R,,
30.5514.3:0,PI Bias adjust,RW,,
,,,,
R30.5770,Optical Rx Lane 6 PI Control 0,16'h0008,,
30.5770.15:9,Reserved,R,,
30.5770.8,PI Power down,RW,,
30.5770.7:4,Reserved,R,,
30.5770.3:0,PI Bias adjust,RW,,
,,,,
R30.6026,Optical Rx Lane 7 PI Control 0,16'h0008,,
30.6026.15:9,Reserved,R,,
30.6026.8,PI Power down,RW,,
30.6026.7:4,Reserved,R,,
30.6026.3:0,PI Bias adjust,RW,,
,,,,
R30.6282,Optical Rx Lane 8 PI Control 0,16'h0008,,
30.6282.15:9,Reserved,R,,
30.6282.8,PI Power down,RW,,
30.6282.7:4,Reserved,R,,
30.6282.3:0,PI Bias adjust,RW,,
,,,,
R30.6538,Optical Rx Lane 9 PI Control 0,16'h0008,,
30.6538.15:9,Reserved,R,,
30.6538.8,PI Power down,RW,,
30.6538.7:4,Reserved,R,,
30.6538.3:0,PI Bias adjust,RW,,
,,,,
,,,,
,,,,
R30.4256,Optical Rx Lane 0 PI Control 1,16'h0000,,
30.4256.15:14,Quadrant 3,RW,,Phase Interpolator 3 quadrant override
30.4256.13:12,Quadrant 2,RW,,Phase Interpolator 2 quadrant override
30.4256.11:10,Quadrant 1,RW,,Phase Interpolator 1 quadrant override
30.4256.9:8,Quadrant 0,RW,,Phase Interpolator 0 quadrant override
30.4256.7:2,Reserved,R,,
30.4256.1,PI Lock,RW,,Set this bit = ‘1' to lock the interpolator. This will stop the CDR algorithm and hence the interpolator adjusting to the incoming data stream.
30.4256.0,PI Code Override,RW,,Set this bit = ‘1' to force the contents of PI quadrant and PI offset to control the interpolator code under MDIO control. There are some restrictions on accessing this bit - See MAS.
,,,,
R30.4512,Optical Rx Lane 1 PI Control 1,16'h0000,,
30.4512.15:14,Quadrant 3,RW,,Phase Interpolator 3 quadrant override
30.4512.13:12,Quadrant 2,RW,,Phase Interpolator 2 quadrant override
30.4512.11:10,Quadrant 1,RW,,Phase Interpolator 1 quadrant override
30.4512.9:8,Quadrant 0,RW,,Phase Interpolator 0 quadrant override
30.4512.7:2,Reserved,R,,
30.4512.1,PI Lock,RW,,Set this bit = ‘1' to lock the interpolator. This will stop the CDR algorithm and hence the interpolator adjusting to the incoming data stream.
30.4512.0,PI Code Override,RW,,Set this bit = ‘1' to force the contents of PI quadrant and PI offset to control the interpolator code under MDIO control. There are some restrictions on accessing this bit - See MAS.
,,,,
R30.4768,Optical Rx Lane 2 PI Control 1,16'h0000,,
30.4768.15:14,Quadrant 3,RW,,Phase Interpolator 3 quadrant override
30.4768.13:12,Quadrant 2,RW,,Phase Interpolator 2 quadrant override
30.4768.11:10,Quadrant 1,RW,,Phase Interpolator 1 quadrant override
30.4768.9:8,Quadrant 0,RW,,Phase Interpolator 0 quadrant override
30.4768.7:2,Reserved,R,,
30.4768.1,PI Lock,RW,,Set this bit = ‘1' to lock the interpolator. This will stop the CDR algorithm and hence the interpolator adjusting to the incoming data stream.
30.4768.0,PI Code Override,RW,,Set this bit = ‘1' to force the contents of PI quadrant and PI offset to control the interpolator code under MDIO control. There are some restrictions on accessing this bit - See MAS.
,,,,
R30.5024,Optical Rx Lane 3 PI Control 1,16'h0000,,
30.5024.15:14,Quadrant 3,RW,,Phase Interpolator 3 quadrant override
30.5024.13:12,Quadrant 2,RW,,Phase Interpolator 2 quadrant override
30.5024.11:10,Quadrant 1,RW,,Phase Interpolator 1 quadrant override
30.5024.9:8,Quadrant 0,RW,,Phase Interpolator 0 quadrant override
30.5024.7:2,Reserved,R,,
30.5024.1,PI Lock,RW,,Set this bit = ‘1' to lock the interpolator. This will stop the CDR algorithm and hence the interpolator adjusting to the incoming data stream.
30.5024.0,PI Code Override,RW,,Set this bit = ‘1' to force the contents of PI quadrant and PI offset to control the interpolator code under MDIO control. There are some restrictions on accessing this bit - See MAS.
,,,,
R30.5280,Optical Rx Lane 4 PI Control 1,16'h0000,,
30.5280.15:14,Quadrant 3,RW,,Phase Interpolator 3 quadrant override
30.5280.13:12,Quadrant 2,RW,,Phase Interpolator 2 quadrant override
30.5280.11:10,Quadrant 1,RW,,Phase Interpolator 1 quadrant override
30.5280.9:8,Quadrant 0,RW,,Phase Interpolator 0 quadrant override
30.5280.7:2,Reserved,R,,
30.5280.1,PI Lock,RW,,Set this bit = ‘1' to lock the interpolator. This will stop the CDR algorithm and hence the interpolator adjusting to the incoming data stream.
30.5280.0,PI Code Override,RW,,Set this bit = ‘1' to force the contents of PI quadrant and PI offset to control the interpolator code under MDIO control. There are some restrictions on accessing this bit - See MAS.
,,,,
R30.5536,Optical Rx Lane 5 PI Control 1,16'h0000,,
30.5536.15:14,Quadrant 3,RW,,Phase Interpolator 3 quadrant override
30.5536.13:12,Quadrant 2,RW,,Phase Interpolator 2 quadrant override
30.5536.11:10,Quadrant 1,RW,,Phase Interpolator 1 quadrant override
30.5536.9:8,Quadrant 0,RW,,Phase Interpolator 0 quadrant override
30.5536.7:2,Reserved,R,,
30.5536.1,PI Lock,RW,,Set this bit = ‘1' to lock the interpolator. This will stop the CDR algorithm and hence the interpolator adjusting to the incoming data stream.
30.5536.0,PI Code Override,RW,,Set this bit = ‘1' to force the contents of PI quadrant and PI offset to control the interpolator code under MDIO control. There are some restrictions on accessing this bit - See MAS.
,,,,
R30.5792,Optical Rx Lane 6 PI Control 1,16'h0000,,
30.5792.15:14,Quadrant 3,RW,,Phase Interpolator 3 quadrant override
30.5792.13:12,Quadrant 2,RW,,Phase Interpolator 2 quadrant override
30.5792.11:10,Quadrant 1,RW,,Phase Interpolator 1 quadrant override
30.5792.9:8,Quadrant 0,RW,,Phase Interpolator 0 quadrant override
30.5792.7:2,Reserved,R,,
30.5792.1,PI Lock,RW,,Set this bit = ‘1' to lock the interpolator. This will stop the CDR algorithm and hence the interpolator adjusting to the incoming data stream.
30.5792.0,PI Code Override,RW,,Set this bit = ‘1' to force the contents of PI quadrant and PI offset to control the interpolator code under MDIO control. There are some restrictions on accessing this bit - See MAS.
,,,,
R30.6048,Optical Rx Lane 7 PI Control 1,16'h0000,,
30.6048.15:14,Quadrant 3,RW,,Phase Interpolator 3 quadrant override
30.6048.13:12,Quadrant 2,RW,,Phase Interpolator 2 quadrant override
30.6048.11:10,Quadrant 1,RW,,Phase Interpolator 1 quadrant override
30.6048.9:8,Quadrant 0,RW,,Phase Interpolator 0 quadrant override
30.6048.7:2,Reserved,R,,
30.6048.1,PI Lock,RW,,Set this bit = ‘1' to lock the interpolator. This will stop the CDR algorithm and hence the interpolator adjusting to the incoming data stream.
30.6048.0,PI Code Override,RW,,Set this bit = ‘1' to force the contents of PI quadrant and PI offset to control the interpolator code under MDIO control. There are some restrictions on accessing this bit - See MAS.
,,,,
R30.6304,Optical Rx Lane 8 PI Control 1,16'h0000,,
30.6304.15:14,Quadrant 3,RW,,Phase Interpolator 3 quadrant override
30.6304.13:12,Quadrant 2,RW,,Phase Interpolator 2 quadrant override
30.6304.11:10,Quadrant 1,RW,,Phase Interpolator 1 quadrant override
30.6304.9:8,Quadrant 0,RW,,Phase Interpolator 0 quadrant override
30.6304.7:2,Reserved,R,,
30.6304.1,PI Lock,RW,,Set this bit = ‘1' to lock the interpolator. This will stop the CDR algorithm and hence the interpolator adjusting to the incoming data stream.
30.6304.0,PI Code Override,RW,,Set this bit = ‘1' to force the contents of PI quadrant and PI offset to control the interpolator code under MDIO control. There are some restrictions on accessing this bit - See MAS.
,,,,
R30.6560,Optical Rx Lane 9 PI Control 1,16'h0000,,
30.6560.15:14,Quadrant 3,RW,,Phase Interpolator 3 quadrant override
30.6560.13:12,Quadrant 2,RW,,Phase Interpolator 2 quadrant override
30.6560.11:10,Quadrant 1,RW,,Phase Interpolator 1 quadrant override
30.6560.9:8,Quadrant 0,RW,,Phase Interpolator 0 quadrant override
30.6560.7:2,Reserved,R,,
30.6560.1,PI Lock,RW,,Set this bit = ‘1' to lock the interpolator. This will stop the CDR algorithm and hence the interpolator adjusting to the incoming data stream.
30.6560.0,PI Code Override,RW,,Set this bit = ‘1' to force the contents of PI quadrant and PI offset to control the interpolator code under MDIO control. There are some restrictions on accessing this bit - See MAS.
,,,,
,,,,
,,,,
R30.4257,Optical Rx Lane 0 PI Control 2,16'h0000,,
30.4257.15:8,PI 1 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.4257.7:0,PI 0 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.4513,Optical Rx Lane 1 PI Control 2,16'h0000,,
30.4513.15:8,PI 1 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.4513.7:0,PI 0 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.4769,Optical Rx Lane 2 PI Control 2,16'h0000,,
30.4769.15:8,PI 1 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.4769.7:0,PI 0 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.5025,Optical Rx Lane 3 PI Control 2,16'h0000,,
30.5025.15:8,PI 1 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.5025.7:0,PI 0 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.5281,Optical Rx Lane 4 PI Control 2,16'h0000,,
30.5281.15:8,PI 1 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.5281.7:0,PI 0 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.5537,Optical Rx Lane 5 PI Control 2,16'h0000,,
30.5537.15:8,PI 1 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.5537.7:0,PI 0 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.5793,Optical Rx Lane 6 PI Control 2,16'h0000,,
30.5793.15:8,PI 1 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.5793.7:0,PI 0 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.6049,Optical Rx Lane 7 PI Control 2,16'h0000,,
30.6049.15:8,PI 1 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.6049.7:0,PI 0 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.6305,Optical Rx Lane 8 PI Control 2,16'h0000,,
30.6305.15:8,PI 1 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.6305.7:0,PI 0 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.6561,Optical Rx Lane 9 PI Control 2,16'h0000,,
30.6561.15:8,PI 1 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.6561.7:0,PI 0 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
,,,,
R30.4258,Optical Rx Lane 0 PI Control 3,16'h0000,,
30.4258.15:8,PI 3 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.4258.7:0,PI 2 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.4514,Optical Rx Lane 1 PI Control 3,16'h0000,,
30.4514.15:8,PI 3 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.4514.7:0,PI 2 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.4770,Optical Rx Lane 2 PI Control 3,16'h0000,,
30.4770.15:8,PI 3 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.4770.7:0,PI 2 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.5026,Optical Rx Lane 3 PI Control 3,16'h0000,,
30.5026.15:8,PI 3 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.5026.7:0,PI 2 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.5282,Optical Rx Lane 4 PI Control 3,16'h0000,,
30.5282.15:8,PI 3 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.5282.7:0,PI 2 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.5538,Optical Rx Lane 5 PI Control 3,16'h0000,,
30.5538.15:8,PI 3 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.5538.7:0,PI 2 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.5794,Optical Rx Lane 6 PI Control 3,16'h0000,,
30.5794.15:8,PI 3 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.5794.7:0,PI 2 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.6050,Optical Rx Lane 7 PI Control 3,16'h0000,,
30.6050.15:8,PI 3 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.6050.7:0,PI 2 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.6306,Optical Rx Lane 8 PI Control 3,16'h0000,,
30.6306.15:8,PI 3 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.6306.7:0,PI 2 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
R30.6562,Optical Rx Lane 9 PI Control 3,16'h0000,,
30.6562.15:8,PI 3 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
30.6562.7:0,PI 2 offset Override,RW,,The MS 5 bits are used as a simple binary coded overwrite value for the main(thermometer coded) PI code. The LS 3 bits are used as a simple binary coded overwrite value for the fraction(binary coded) PI code. Please refer to coding scheme described in the MAS.
,,,,
,,,,
,,,,
R30.4259,Optical Rx Lane 0 Eq adapted threshold,16'h0000,,
30.4259.15,Reserved,R,,
30.4259.7:0,Eq adapted threshold,R,,The value of the Equaliser adapted threshold can be read back via this register
,,,,
R30.4515,Optical Rx Lane 1 Eq adapted threshold,16'h0000,,
30.4515.15,Reserved,R,,
30.4515.7:0,Eq adapted threshold,R,,The value of the Equaliser adapted threshold can be read back via this register
,,,,
R30.4771,Optical Rx Lane 2 Eq adapted threshold,16'h0000,,
30.4771.15,Reserved,R,,
30.4771.7:0,Eq adapted threshold,R,,The value of the Equaliser adapted threshold can be read back via this register
,,,,
R30.5027,Optical Rx Lane 3 Eq adapted threshold,16'h0000,,
30.5027.15,Reserved,R,,
30.5027.7:0,Eq adapted threshold,R,,The value of the Equaliser adapted threshold can be read back via this register
,,,,
R30.5283,Optical Rx Lane 4 Eq adapted threshold,16'h0000,,
30.5283.15,Reserved,R,,
30.5283.7:0,Eq adapted threshold,R,,The value of the Equaliser adapted threshold can be read back via this register
,,,,
R30.5539,Optical Rx Lane 5 Eq adapted threshold,16'h0000,,
30.5539.15,Reserved,R,,
30.5539.7:0,Eq adapted threshold,R,,The value of the Equaliser adapted threshold can be read back via this register
,,,,
R30.5795,Optical Rx Lane 6 Eq adapted threshold,16'h0000,,
30.5795.15,Reserved,R,,
30.5795.7:0,Eq adapted threshold,R,,The value of the Equaliser adapted threshold can be read back via this register
,,,,
R30.6051,Optical Rx Lane 7 Eq adapted threshold,16'h0000,,
30.6051.15,Reserved,R,,
30.6051.7:0,Eq adapted threshold,R,,The value of the Equaliser adapted threshold can be read back via this register
,,,,
R30.6307,Optical Rx Lane 8 Eq adapted threshold,16'h0000,,
30.6307.15,Reserved,R,,
30.6307.7:0,Eq adapted threshold,R,,The value of the Equaliser adapted threshold can be read back via this register
,,,,
R30.6563,Optical Rx Lane 9 Eq adapted threshold,16'h0000,,
30.6563.15,Reserved,R,,
30.6563.7:0,Eq adapted threshold,R,,The value of the Equaliser adapted threshold can be read back via this register
,,,,
,,,,
,,,,
R30.4260,Optical Rx Lane 0 Eq control 2,16'h0000,,
30.4260.15:2,Eq Trip,R,,This field can be read for debug purposes to observe the value of the data pattern count at the time of the most recent equalizer  analysis interval expiry.  
30.4260.1,Reserved,R,,
30.4260.0,Equalizer code override,RW,,"Assert this bit = ‘1' to force the contents of bits[3:0] of the RX Equalizer Control Register 1 to control the equalizer code under MDIO control.  There are some restrictions on accessing this bit.  RX Equalizer Control Register 1 can be read at any time.  In order to have the value written to this register overwrite the equalizer code, the bit[0] in this register  must have been asserted in a previous write cycle."
,,,,
R30.4516,Optical Rx Lane 1 Eq control 2,16'h0000,,
30.4516.15:2,Eq Trip,R,,This field can be read for debug purposes to observe the value of the data pattern count at the time of the most recent equalizer  analysis interval expiry.  
30.4516.1,Reserved,R,,
30.4516.0,Equalizer code override,RW,,"Assert this bit = ‘1' to force the contents of bits[3:0] of the RX Equalizer Control Register 1 to control the equalizer code under MDIO control.  There are some restrictions on accessing this bit.  RX Equalizer Control Register 1 can be read at any time.  In order to have the value written to this register overwrite the equalizer code, the bit[0] in this register  must have been asserted in a previous write cycle."
,,,,
R30.4772,Optical Rx Lane 2 Eq control 2,16'h0000,,
30.4772.15:2,Eq Trip,R,,This field can be read for debug purposes to observe the value of the data pattern count at the time of the most recent equalizer  analysis interval expiry.  
30.4772.1,Reserved,R,,
30.4772.0,Equalizer code override,RW,,"Assert this bit = ‘1' to force the contents of bits[3:0] of the RX Equalizer Control Register 1 to control the equalizer code under MDIO control.  There are some restrictions on accessing this bit.  RX Equalizer Control Register 1 can be read at any time.  In order to have the value written to this register overwrite the equalizer code, the bit[0] in this register  must have been asserted in a previous write cycle."
,,,,
R30.5028,Optical Rx Lane 3 Eq control 2,16'h0000,,
30.5028.15:2,Eq Trip,R,,This field can be read for debug purposes to observe the value of the data pattern count at the time of the most recent equalizer  analysis interval expiry.  
30.5028.1,Reserved,R,,
30.5028.0,Equalizer code override,RW,,"Assert this bit = ‘1' to force the contents of bits[3:0] of the RX Equalizer Control Register 1 to control the equalizer code under MDIO control.  There are some restrictions on accessing this bit.  RX Equalizer Control Register 1 can be read at any time.  In order to have the value written to this register overwrite the equalizer code, the bit[0] in this register  must have been asserted in a previous write cycle."
,,,,
R30.5284,Optical Rx Lane 4 Eq control 2,16'h0000,,
30.5284.15:2,Eq Trip,R,,This field can be read for debug purposes to observe the value of the data pattern count at the time of the most recent equalizer  analysis interval expiry.  
30.5284.1,Reserved,R,,
30.5284.0,Equalizer code override,RW,,"Assert this bit = ‘1' to force the contents of bits[3:0] of the RX Equalizer Control Register 1 to control the equalizer code under MDIO control.  There are some restrictions on accessing this bit.  RX Equalizer Control Register 1 can be read at any time.  In order to have the value written to this register overwrite the equalizer code, the bit[0] in this register  must have been asserted in a previous write cycle."
,,,,
R30.5540,Optical Rx Lane 5 Eq control 2,16'h0000,,
30.5540.15:2,Eq Trip,R,,This field can be read for debug purposes to observe the value of the data pattern count at the time of the most recent equalizer  analysis interval expiry.  
30.5540.1,Reserved,R,,
30.5540.0,Equalizer code override,RW,,"Assert this bit = ‘1' to force the contents of bits[3:0] of the RX Equalizer Control Register 1 to control the equalizer code under MDIO control.  There are some restrictions on accessing this bit.  RX Equalizer Control Register 1 can be read at any time.  In order to have the value written to this register overwrite the equalizer code, the bit[0] in this register  must have been asserted in a previous write cycle."
,,,,
R30.5796,Optical Rx Lane 6 Eq control 2,16'h0000,,
30.5796.15:2,Eq Trip,R,,This field can be read for debug purposes to observe the value of the data pattern count at the time of the most recent equalizer  analysis interval expiry.  
30.5796.1,Reserved,R,,
30.5796.0,Equalizer code override,RW,,"Assert this bit = ‘1' to force the contents of bits[3:0] of the RX Equalizer Control Register 1 to control the equalizer code under MDIO control.  There are some restrictions on accessing this bit.  RX Equalizer Control Register 1 can be read at any time.  In order to have the value written to this register overwrite the equalizer code, the bit[0] in this register  must have been asserted in a previous write cycle."
,,,,
R30.6052,Optical Rx Lane 7 Eq control 2,16'h0000,,
30.6052.15:2,Eq Trip,R,,This field can be read for debug purposes to observe the value of the data pattern count at the time of the most recent equalizer  analysis interval expiry.  
30.6052.1,Reserved,R,,
30.6052.0,Equalizer code override,RW,,"Assert this bit = ‘1' to force the contents of bits[3:0] of the RX Equalizer Control Register 1 to control the equalizer code under MDIO control.  There are some restrictions on accessing this bit.  RX Equalizer Control Register 1 can be read at any time.  In order to have the value written to this register overwrite the equalizer code, the bit[0] in this register  must have been asserted in a previous write cycle."
,,,,
R30.6308,Optical Rx Lane 8 Eq control 2,16'h0000,,
30.6308.15:2,Eq Trip,R,,This field can be read for debug purposes to observe the value of the data pattern count at the time of the most recent equalizer  analysis interval expiry.  
30.6308.1,Reserved,R,,
30.6308.0,Equalizer code override,RW,,"Assert this bit = ‘1' to force the contents of bits[3:0] of the RX Equalizer Control Register 1 to control the equalizer code under MDIO control.  There are some restrictions on accessing this bit.  RX Equalizer Control Register 1 can be read at any time.  In order to have the value written to this register overwrite the equalizer code, the bit[0] in this register  must have been asserted in a previous write cycle."
,,,,
R30.6564,Optical Rx Lane 9 Eq control 2,16'h0000,,
30.6564.15:2,Eq Trip,R,,This field can be read for debug purposes to observe the value of the data pattern count at the time of the most recent equalizer  analysis interval expiry.  
30.6564.1,Reserved,R,,
30.6564.0,Equalizer code override,RW,,"Assert this bit = ‘1' to force the contents of bits[3:0] of the RX Equalizer Control Register 1 to control the equalizer code under MDIO control.  There are some restrictions on accessing this bit.  RX Equalizer Control Register 1 can be read at any time.  In order to have the value written to this register overwrite the equalizer code, the bit[0] in this register  must have been asserted in a previous write cycle."
,,,,
,,,,
,,,,
R30.4261,Optical Rx Lane 0 Eq observe 1,16'h0007,,
30.4261.15:4,Reserved,R,,
30.4261.3:0,Equalizer state,R,,"This value indicates the active receive linear equalizer setting.  When adaptation is disabled it will match the value in register r25.4, when enabled it will indicate the value to which it is adapted."
,,,,
R30.4517,Optical Rx Lane 1 Eq observe 1,16'h0007,,
30.4517.15:4,Reserved,R,,
30.4517.3:0,Equalizer state,R,,"This value indicates the active receive linear equalizer setting.  When adaptation is disabled it will match the value in register r25.4, when enabled it will indicate the value to which it is adapted."
,,,,
