30.8628.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.8884,Host Rx Lane 2 Sense Amp offset ctl 5,16'h0000,,
30.8884.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.8884.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9140,Host Rx Lane 3 Sense Amp offset ctl 5,16'h0000,,
30.9140.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9140.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9396,Host Rx Lane 4 Sense Amp offset ctl 5,16'h0000,,
30.9396.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9396.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9652,Host Rx Lane 5 Sense Amp offset ctl 5,16'h0000,,
30.9652.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9652.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9908,Host Rx Lane 6 Sense Amp offset ctl 5,16'h0000,,
30.9908.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9908.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.10164,Host Rx Lane 7 Sense Amp offset ctl 5,16'h0000,,
30.10164.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.10164.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.10420,Host Rx Lane 8 Sense Amp offset ctl 5,16'h0000,,
30.10420.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.10420.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.10676,Host Rx Lane 9 Sense Amp offset ctl 5,16'h0000,,
30.10676.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.10676.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
,,,,
R30.8373,Host Rx Lane 0 Sense Amp offset ctl 6,16'h0000,,
30.8373.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.8373.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.8629,Host Rx Lane 1 Sense Amp offset ctl 6,16'h0000,,
30.8629.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.8629.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.8885,Host Rx Lane 2 Sense Amp offset ctl 6,16'h0000,,
30.8885.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.8885.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9141,Host Rx Lane 3 Sense Amp offset ctl 6,16'h0000,,
30.9141.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9141.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9397,Host Rx Lane 4 Sense Amp offset ctl 6,16'h0000,,
30.9397.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9397.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9653,Host Rx Lane 5 Sense Amp offset ctl 6,16'h0000,,
30.9653.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9653.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9909,Host Rx Lane 6 Sense Amp offset ctl 6,16'h0000,,
30.9909.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9909.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.10165,Host Rx Lane 7 Sense Amp offset ctl 6,16'h0000,,
30.10165.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.10165.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.10421,Host Rx Lane 8 Sense Amp offset ctl 6,16'h0000,,
30.10421.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.10421.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.10677,Host Rx Lane 9 Sense Amp offset ctl 6,16'h0000,,
30.10677.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.10677.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
,,,,
R30.8374,Host Rx Lane 0 Sense Amp offset ctl 7,16'h0000,,
30.8374.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.8374.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.8630,Host Rx Lane 1 Sense Amp offset ctl 7,16'h0000,,
30.8630.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.8630.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.8886,Host Rx Lane 2 Sense Amp offset ctl 7,16'h0000,,
30.8886.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.8886.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9142,Host Rx Lane 3 Sense Amp offset ctl 7,16'h0000,,
30.9142.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9142.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9398,Host Rx Lane 4 Sense Amp offset ctl 7,16'h0000,,
30.9398.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9398.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9654,Host Rx Lane 5 Sense Amp offset ctl 7,16'h0000,,
30.9654.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9654.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9910,Host Rx Lane 6 Sense Amp offset ctl 7,16'h0000,,
30.9910.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9910.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.10166,Host Rx Lane 7 Sense Amp offset ctl 7,16'h0000,,
30.10166.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.10166.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.10422,Host Rx Lane 8 Sense Amp offset ctl 7,16'h0000,,
30.10422.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.10422.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.10678,Host Rx Lane 9 Sense Amp offset ctl 7,16'h0000,,
30.10678.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.10678.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
,,,,
R30.8375,Host Rx Lane 0 Sense Amp offset ctl 8,16'h0000,,
30.8375.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.8375.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.8631,Host Rx Lane 1 Sense Amp offset ctl 8,16'h0000,,
30.8631.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.8631.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.8887,Host Rx Lane 2 Sense Amp offset ctl 8,16'h0000,,
30.8887.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.8887.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9143,Host Rx Lane 3 Sense Amp offset ctl 8,16'h0000,,
30.9143.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9143.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9399,Host Rx Lane 4 Sense Amp offset ctl 8,16'h0000,,
30.9399.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9399.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9655,Host Rx Lane 5 Sense Amp offset ctl 8,16'h0000,,
30.9655.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9655.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.9911,Host Rx Lane 6 Sense Amp offset ctl 8,16'h0000,,
30.9911.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.9911.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.10167,Host Rx Lane 7 Sense Amp offset ctl 8,16'h0000,,
30.10167.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.10167.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.10423,Host Rx Lane 8 Sense Amp offset ctl 8,16'h0000,,
30.10423.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.10423.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
R30.10679,Host Rx Lane 9 Sense Amp offset ctl 8,16'h0000,,
30.10679.15:5,Adapted Offset,R,,The adapted value of the sense amp offsets can be read back via these bits.
30.10679.4:0,Offset,RW,,"The current value of the sense amp offset value can be written via this register subject to the following restriction below. The value written into this register can be read back also. This is not the adapted value of the sense amp offsets after autozero. It is simply a read back of the value that was written via this register. Sense amp offset control register bits can be read at any time. Although not essential, the user may wish to ensure that any outstanding autozero process has completed by polling the autozero complete bit: bit[2] in address 00h prior to reading offset values via these registers. In order to have the value written to these registers overwrite the sense amp offset values, bit[0] in the RX Sense Amp Offset Control Register 9 must first be asserted in a previous write cycle. "
,,,,
,,,,
,,,,
R30.8376,Host Rx Lane 0 Sense Amp offset ctl 9,16'h0002,,
30.8376.15:2,Reserved,R,,
30.8376.1,SA enable,R,0=disable; 1=enable,Enable Sense Amps
30.8376.0,SA offset override,RW,0=disable; 1=enable,"Assert this bit = ‘1' to enable overwriting of the sense amp offset values. When this bit is asserted then ALL 8 sense amp offsets will be overridden with the values in their respective RX Sense AMP Offset Control Registers 1-8. Selective sense amp offset overriding is not directly possible since there is no individual overwrite enable per sense amp. However, this can be achieved indirectly by first reading the sense amp offset value and then writing the same value back as the overwite value for that a particular sense amp. "
,,,,
R30.8632,Host Rx Lane 1 Sense Amp offset ctl 9,16'h0002,,
30.8632.15:2,Reserved,R,,
30.8632.1,SA enable,R,0=disable; 1=enable,Enable Sense Amps
30.8632.0,SA offset override,RW,0=disable; 1=enable,"Assert this bit = ‘1' to enable overwriting of the sense amp offset values. When this bit is asserted then ALL 8 sense amp offsets will be overridden with the values in their respective RX Sense AMP Offset Control Registers 1-8. Selective sense amp offset overriding is not directly possible since there is no individual overwrite enable per sense amp. However, this can be achieved indirectly by first reading the sense amp offset value and then writing the same value back as the overwite value for that a particular sense amp. "
,,,,
R30.8888,Host Rx Lane 2 Sense Amp offset ctl 9,16'h0002,,
30.8888.15:2,Reserved,R,,
30.8888.1,SA enable,R,0=disable; 1=enable,Enable Sense Amps
30.8888.0,SA offset override,RW,0=disable; 1=enable,"Assert this bit = ‘1' to enable overwriting of the sense amp offset values. When this bit is asserted then ALL 8 sense amp offsets will be overridden with the values in their respective RX Sense AMP Offset Control Registers 1-8. Selective sense amp offset overriding is not directly possible since there is no individual overwrite enable per sense amp. However, this can be achieved indirectly by first reading the sense amp offset value and then writing the same value back as the overwite value for that a particular sense amp. "
,,,,
R30.9144,Host Rx Lane 3 Sense Amp offset ctl 9,16'h0002,,
30.9144.15:2,Reserved,R,,
30.9144.1,SA enable,R,0=disable; 1=enable,Enable Sense Amps
